layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
127 ,model/block_4_project_BN/FusedBatchNormV3;model/block_5_project/Conv2D;model/block_4_project/Conv2D1, 2458.053053252551, 37.92494419642857, 127.0, -128.0, 52.0, -78.0, 131.88656616210938, 8.784753799438477, 32.66056823730469, -26.406417846679688, 15.287925720214844, -14.824655532836914
128 ,model/block_4_add/add, 4481.299625318878, 53.928930165816325, 127.0, -128.0, 68.0, -76.0, 299.182861328125, 13.934395790100098, 33.5899772644043, -32.29805374145508, 18.345294952392578, -18.862064361572266
129 ,model/block_5_expand_relu/Relu6;model/block_5_expand_BN/FusedBatchNormV3;model/block_6_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise/depthwise;model/block_5_expand/Conv2D, 7459.754637011054, 61.35944143282313, 127.0, -128.0, 90.0, -128.0, 4.129968166351318, 1.443751573562622, 6.0, 0.0, 5.129411697387695, 0.0
130 ,model/block_5_depthwise_relu/Relu6;model/block_5_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise/depthwise;model/block_5_depthwise/depthwise, 16139.75746704932, 79.9241868622449, 127.0, -128.0, 127.0, -128.0, 8.935505867004395, 1.880569338798523, 6.0, 0.0, 6.0, 0.0
131 ,model/block_5_project_BN/FusedBatchNormV3;model/block_5_project/Conv2D1, 3911.700852997449, 50.86387914540816, 127.0, -128.0, 42.0, -69.0, 276.93853759765625, 13.533756256103516, 37.516990661621094, -30.332883834838867, 14.90036392211914, -14.634286880493164
132 ,model/block_5_add/add, 5207.3680644132655, 58.54767219387755, 127.0, -128.0, 44.0, -76.0, 671.5115356445312, 21.024578094482422, 51.3515625, -40.21940612792969, 21.546110153198242, -21.546110153198242
133 ,model/block_6_expand_relu/Relu6;model/block_6_expand_BN/FusedBatchNormV3;model/block_6_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise/depthwise;model/block_6_expand/Conv2D, 4742.971267803997, 37.500365380527214, 127.0, -128.0, 127.0, -128.0, 2.625866651535034, 0.8823614716529846, 6.0, 0.0, 6.0, 0.0
134 ,model/block_6_pad/Pad, 4421.5094815200155, 34.95872349385652, 127.0, -128.0, 127.0, -128.0, 2.447894334793091, 0.8225581645965576, 6.0, 0.0, 6.0, 0.0
135 ,model/block_6_depthwise_relu/Relu6;model/block_6_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise/depthwise, 24470.738228103743, 129.0258025085034, 127.0, -128.0, 127.0, -128.0, 13.547813415527344, 3.0359010696411133, 6.0, 0.0, 6.0, 0.0
136 ,model/block_6_project_BN/FusedBatchNormV3;model/block_9_project/Conv2D;model/block_6_project/Conv2D1, 4332.314652423469, 52.04583864795919, 127.0, -128.0, 51.0, -71.0, 177.9481964111328, 10.548066139221191, 26.346939086914062, -25.333595275878906, 10.944112777709961, -13.781475067138672
