layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
33 ,model/block_5_expand/Conv2D, 2350.9833119590367, 36.342517423701615, 127.0, -127.0, 0.19132420420646667, -0.17713220417499542, 2350.9833119590367, 36.342517423701615, 127.0, -127.0, 0.19132420420646667, -0.17713220417499542
34 ,model/block_5_expand_BN/FusedBatchNormV3, 1762.2844553836048, 23.34723222257162, 126.0, -128.0, 3.2837231159210205, -1.5972360372543335, 1762.2844553836048, 23.34723222257162, 126.0, -128.0, 3.2837231159210205, -1.5972360372543335
35 ,model/block_5_depthwise_BN/FusedBatchNormV3;model/block_5_depthwise/depthwise;model/block_6_depthwise/depthwise, 4216.140169884124, 50.09890515960173, 127.0, -127.0, 13.77993392944336, -7.238071918487549, 4216.140169884124, 50.09890515960173, 127.0, -127.0, 13.77993392944336, -7.238071918487549
36 ,model/block_5_depthwise_BN/FusedBatchNormV3, 1764.4560478463648, 22.640015368252836, 124.0, -128.0, 8.64809513092041, -32.29716873168945, 1764.4560478463648, 22.640015368252836, 124.0, -128.0, 8.64809513092041, -32.29716873168945
37 ,model/block_5_project/Conv2D, 1379.5673723351345, 27.981198162130614, 127.0, -127.0, 2.4000813961029053, -2.3878464698791504, 1379.5673723351345, 27.981198162130614, 127.0, -127.0, 2.4000813961029053, -2.3878464698791504
38 ,model/block_5_project_BN/FusedBatchNormV3;model/block_5_project/Conv2D, 2186.869498031643, 29.16213727509603, 121.0, -125.0, 4.651987075805664, -16.637161254882812, 2186.869498031643, 29.16213727509603, 121.0, -125.0, 4.651987075805664, -16.637161254882812
39 ,model/block_6_expand/Conv2D, 2479.7714978632216, 37.6052139236627, 127.0, -127.0, 0.2447594851255417, -0.23915298283100128, 2479.7714978632216, 37.6052139236627, 127.0, -127.0, 0.2447594851255417, -0.23915298283100128
40 ,model/block_6_expand_BN/FusedBatchNormV3, 1170.3457358351484, 18.731918572533914, 108.0, -123.0, 2.0866503715515137, -1.8469501733779907, 1170.3457358351484, 18.731918572533914, 108.0, -123.0, 2.0866503715515137, -1.8469501733779907
41 ,model/block_6_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise/depthwise, 6069.024491448935, 71.30423146640425, 127.0, -127.0, 1.2411763668060303, -1.2860428094863892, 6069.024491448935, 71.30423146640425, 127.0, -127.0, 1.2411763668060303, -1.2860428094863892
42 ,model/block_6_depthwise_BN/FusedBatchNormV3, 2438.31548582238, 27.97000701853055, 127.0, -128.0, 7.261268615722656, -0.6100435853004456, 2438.31548582238, 27.97000701853055, 127.0, -128.0, 7.261268615722656, -0.6100435853004456
43 ,model/block_6_project/Conv2D, 1290.2737017216848, 26.781774852871056, 127.0, -127.0, 1.6389000415802002, -2.0523719787597656, 1290.2737017216848, 26.781774852871056, 127.0, -127.0, 1.6389000415802002, -2.0523719787597656
44 ,model/block_6_project_BN/FusedBatchNormV3;model/block_9_project/Conv2D;model/block_6_project/Conv2D, 3059.4831856405654, 35.54390239453642, 124.0, -127.0, 20.887466430664062, -13.88027286529541, 3059.4831856405654, 35.54390239453642, 124.0, -127.0, 20.887466430664062, -13.88027286529541
